"load_id","client_name","integration_id","load_code","delivery_date","locality_name","vehicle_name","dock","assembled_percentage","checked_percentage","loaded_percentage","load_status_name","load_weight","vehicle_weight_capacity","vehicle_weight_occupation","returnable_quantity_boxes","mix_quantity_boxes","quantity_boxes","returnable_assembler_quantity","mix_assembler_quantity","checker","checking_time","checker_under_count_error_quantity","checker_over_count_error_quantity","checker_total_error_quantity","checker_2","checking_time_2","checker_2_under_count_error_quantity","checker_2_over_count_error_quantity","checker_2_total_error_quantity","checker_3","checking_time_3","checker_3_under_count_error_quantity","checker_3_over_count_error_quantity","checker_3_total_error_quantity","loading_time","operation_time","created_at","updated_at","checking_time_total"
428,"1","1000189443",CPJ1398,2026-01-22,CÂNDIDO MOTA,CPJ1398,,100.0,100.0,100.0,Finalizado,3391.9100000000003,1000000.0,0.0,,651,651,0,0,CONFERENTE / SUPERVISOR ,9.07,0,0,0,,,,,,,,,,,8.18,9.30,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,9.07
520,"1","190592",EYU3361,2026-01-29,CÂNDIDO MOTA,EYU3361,,100.0,100.0,100.0,Finalizado,3715.960000000001,1000000.0,0.0,,613,582,0,0,CONFERENTE / SUPERVISOR ,16.73,0,0,0,,,,,,,,,,,4.76,5.50,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,16.73
406,"1","1000187611",TMG6G62,2026-01-13,CÂNDIDO MOTA,TMG6G62,,100.0,100.0,100.0,Finalizado,1862.4700000000003,1000000.0,0.0,,374,374,0,0,CONFERENTE / SUPERVISOR ,9.58,0,0,0,,,,,,,,,,,1.25,4.47,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,9.58
433,"1","1000189439",FUX8622,2026-01-23,CÂNDIDO MOTA,FUX8622,,100.0,100.0,100.0,Finalizado,4202.130000000001,1000000.0,0.0,,850,829,0,0,CONFERENTE / SUPERVISOR ,33.73,0,0,0,,,,,,,,,,,5.61,4.78,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,33.73
571,"1","1000191842",EYU3371,2026-02-05,CÂNDIDO MOTA,EYU3371,,100.0,100.0,100.0,Finalizado,7241.090000000002,1000000.0,1.0,,839,787,0,0,CONFERENTE / SUPERVISOR ,56.58,0,0,0,,,,,,,,,,,7.22,8.40,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,56.58
409,"1","1000189049",EYU3702,2026-01-21,CÂNDIDO MOTA,EYU3702,,100.0,100.0,100.0,Finalizado,3537.17,1000000.0,0.0,,667,667,0,0,CONFERENTE / SUPERVISOR ,6.77,0,0,0,,,,,,,,,,,4.78,4.10,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,6.77
601,"1","1000192938",EYU3372,2026-02-12,CÂNDIDO MOTA,EYU3372,,100.0,100.0,100.0,Finalizado,6297.2800000000025,1000000.0,1.0,,842,758,0,0,CONFERENTE / SUPERVISOR ,15.72,0,0,0,,,,,,,,,,,4.80,2.43,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,15.72
603,"1","1000194178",CPJ1392,2026-02-23,CÂNDIDO MOTA,CPJ1392,,100.0,100.0,100.0,Finalizado,5826.1600000000035,1000000.0,1.0,,778,749,0,0,CONFERENTE / SUPERVISOR ,114.77,0,0,0,,,,,,,,,,,7.73,7.75,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,114.77
604,"1","1000194179",EYU3361,2026-02-23,CÂNDIDO MOTA,EYU3361,,100.0,100.0,100.0,Finalizado,6620.050000000004,1000000.0,1.0,,793,776,0,0,CONFERENTE / SUPERVISOR ,212.22,0,0,0,,,,,,,,,,,4.89,7.75,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,212.22
685,"1","1000219062",EYU3705,2026-08-11,CÂNDIDO MOTA,EYU3705,,100.0,100.0,100.0,Finalizado,4341.0,1000000.0,0.0,,540,525,0,0,CONFERENTE / SUPERVISOR ,19.47,0,0,0,,,,,,,,,,,4.26,7.68,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,19.47
471,"1","1000190132",EYU3703,2026-01-27,CÂNDIDO MOTA,EYU3703,,100.0,100.0,100.0,Finalizado,3620.4399999999996,1000000.0,0.0,,783,741,0,0,CONFERENTE / SUPERVISOR ,54.93,0,0,0,,,,,,,,,,,5.66,6.83,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,54.93
558,"1","1000191019",EYU3362,2026-02-04,CÂNDIDO MOTA,EYU3362,,100.0,100.0,100.0,Finalizado,7679.300000000004,1000000.0,1.0,,959,885,0,0,CONFERENTE / SUPERVISOR ,47.35,0,0,0,,,,,,,,,,,5.23,6.42,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,47.35
414,"1","1000189280",EYU3702,2026-01-22,CÂNDIDO MOTA,EYU3702,,100.0,100.0,100.0,Finalizado,3998.7399999999984,1000000.0,0.0,,982,833,0,0,CONFERENTE / SUPERVISOR ,13.22,0,0,0,,,,,,,,,,,5.32,9.30,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,13.22
410,"1","1000189048",FCX9994,2026-01-21,CÂNDIDO MOTA,FCX9994,,100.0,100.0,100.0,Finalizado,4701.639999999999,1000000.0,0.0,,860,782,0,0,CONFERENTE / SUPERVISOR ,9.47,0,0,0,,,,,,,,,,,4.74,4.10,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,9.47
575,"1","1000191873",EYU3370,2026-02-06,CÂNDIDO MOTA,EYU3370,,100.0,100.0,100.0,Finalizado,7870.120000000002,1000000.0,1.0,,828,805,0,0,CONFERENTE / SUPERVISOR ,24.75,0,0,0,,,,,,,,,,,2.77,3.33,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,24.75
610,"1","1000194381",EYU3371,2026-02-24,CÂNDIDO MOTA,EYU3371,,100.0,100.0,100.0,Finalizado,7721.160000000001,1000000.0,1.0,,793,745,0,0,CONFERENTE / SUPERVISOR ,17.65,0,0,0,,,,,,,,,,,3.10,5.65,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,17.65
613,"1","1000194379",EYU3361,2026-02-24,CÂNDIDO MOTA,EYU3361,,100.0,100.0,100.0,Finalizado,7771.410000000001,1000000.0,1.0,,960,915,0,0,CONFERENTE / SUPERVISOR ,51.90,0,0,0,,,,,,,,,,,3.99,5.65,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,51.9
411,"1","1000189050",CPJ1393,2026-01-21,CÂNDIDO MOTA,CPJ1393,,100.0,100.0,100.0,Finalizado,3963.2800000000007,1000000.0,0.0,,741,741,0,0,CONFERENTE / SUPERVISOR ,7.40,0,0,0,,,,,,,,,,,4.76,4.10,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,7.4
683,"1","1000219060",EYU3702,2026-08-11,CÂNDIDO MOTA,EYU3702,,100.0,100.0,100.0,Finalizado,7613.986000000001,1000000.0,1.0,,1073,936,0,0,CONFERENTE / SUPERVISOR ,99.40,0,0,0,,,,,,,,,,,8.87,7.68,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,99.4
472,"1","1000190128",EYU3363,2026-01-27,CÂNDIDO MOTA,EYU3363,,100.0,100.0,100.0,Finalizado,3616.2600000000016,1000000.0,0.0,,722,696,0,0,CONFERENTE / SUPERVISOR ,14.18,0,0,0,,,,,,,,,,,6.11,6.83,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,14.18
686,"1","1000219063",EYU3376,2026-08-11,CÂNDIDO MOTA,EYU3376,,100.0,100.0,100.0,Finalizado,7271.470000000002,1000000.0,1.0,,728,681,0,0,CONFERENTE / SUPERVISOR ,114.32,0,0,0,,,,,,,,,,,5.72,7.68,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,114.32
477,"1","1000190372",EYU3371,2026-01-28,CÂNDIDO MOTA,EYU3371,,100.0,100.0,100.0,Finalizado,3390.7300000000027,1000000.0,0.0,,643,585,0,0,CONFERENTE / SUPERVISOR ,126.88,0,0,0,,,,,,,,,,,7.03,6.32,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,126.88
478,"1","1000190373",EYU3372,2026-01-28,CÂNDIDO MOTA,EYU3372,,100.0,100.0,100.0,Finalizado,3258.729999999998,1000000.0,0.0,,631,619,0,0,CONFERENTE / SUPERVISOR ,46.42,0,0,0,,,,,,,,,,,6.51,6.32,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,46.42
611,"1","1000194386",DBC8719,2026-02-24,CÂNDIDO MOTA,DBC8719,,100.0,100.0,100.0,Finalizado,5735.080000000002,1000000.0,1.0,,635,601,0,0,CONFERENTE / SUPERVISOR ,48.42,0,0,0,,,,,,,,,,,4.81,5.65,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,48.42
434,"1",CPJ1398,CPJ1398,2026-01-23,CÂNDIDO MOTA,CPJ1398,,100.0,100.0,100.0,Finalizado,2477.32,1000000.0,0.0,,478,478,0,0,CONFERENTE / SUPERVISOR ,10.50,0,0,0,,,,,,,,,,,4.70,4.78,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,10.5
422,"1","1000189442",CPJ1393,2026-01-22,CÂNDIDO MOTA,CPJ1393,,100.0,100.0,100.0,Finalizado,3252.6400000000012,1000000.0,0.0,,598,598,0,0,CONFERENTE / SUPERVISOR ,12.82,0,0,0,,,,,,,,,,,5.19,9.30,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,12.82
474,"1","1000190133",EYU3705,2026-01-27,CÂNDIDO MOTA,EYU3705,,100.0,100.0,100.0,Finalizado,4465.720000000001,1000000.0,0.0,,925,891,0,0,CONFERENTE / SUPERVISOR ,72.83,0,0,0,,,,,,,,,,,5.54,6.83,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,72.83
518,"1","190594",EYU3363,2026-01-29,CÂNDIDO MOTA,EYU3363,,100.0,100.0,100.0,Finalizado,4410.769999999999,1000000.0,0.0,,799,756,0,0,CONFERENTE / SUPERVISOR ,20.02,0,0,0,,,,,,,,,,,3.66,5.50,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,20.02
425,"1","1000189444",EYU3360,2026-01-22,CÂNDIDO MOTA,EYU3360,,100.0,100.0,100.0,Finalizado,3961.389999999998,1000000.0,0.0,,822,822,0,0,CONFERENTE / SUPERVISOR ,15.45,0,0,0,,,,,,,,,,,6.71,9.30,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,15.45
559,"1","1000191692",EYU3372,2026-02-04,CÂNDIDO MOTA,EYU3372,,100.0,100.0,100.0,Finalizado,5608.440000000001,1000000.0,1.0,,582,524,0,0,CONFERENTE / SUPERVISOR ,45.30,0,0,0,,,,,,,,,,,4.34,6.42,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,45.3
608,"1","1000194384",GDB5855,2026-02-24,CÂNDIDO MOTA,GDB5855,,100.0,100.0,100.0,Finalizado,8310.840000000002,1000000.0,1.0,,873,831,0,0,CONFERENTE / SUPERVISOR ,59.87,0,0,0,,,,,,,,,,,5.48,5.65,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,59.87
480,"1","1000190375",EYU3703,2026-01-28,CÂNDIDO MOTA,EYU3703,,100.0,100.0,100.0,Finalizado,4156.900000000001,1000000.0,0.0,,764,748,0,0,CONFERENTE / SUPERVISOR ,11.28,0,0,0,,,,,,,,,,,5.43,6.32,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,11.28
423,"1","1000189447",EYU3370,2026-01-22,CÂNDIDO MOTA,EYU3370,,100.0,100.0,100.0,Finalizado,5002.820000000001,1000000.0,1.0,,931,931,0,0,CONFERENTE / SUPERVISOR ,15.28,0,0,0,,,,,,,,,,,5.86,9.30,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,15.28
479,"1","1000190370",EYU3363,2026-01-28,CÂNDIDO MOTA,EYU3363,,100.0,100.0,100.0,Finalizado,2883.6100000000024,1000000.0,0.0,,679,624,0,0,CONFERENTE / SUPERVISOR ,13.62,0,0,0,,,,,,,,,,,5.98,6.32,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,13.62
576,"1","1000190516",CYN9319,2026-02-06,CÂNDIDO MOTA,CYN9319,,100.0,100.0,100.0,Finalizado,2624.0,1000000.0,0.0,,128,128,0,0,CONFERENTE / SUPERVISOR ,1.58,0,0,0,,,,,,,,,,,3.13,3.33,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,1.58
473,"1","1000190127",EYU3362,2026-01-27,CÂNDIDO MOTA,EYU3362,,100.0,100.0,100.0,Finalizado,4886.049999999997,1000000.0,0.0,,985,936,0,0,CONFERENTE / SUPERVISOR ,149.52,0,0,0,,,,,,,,,,,5.97,6.83,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,149.52
475,"1","1000190137",FUX8622,2026-01-27,CÂNDIDO MOTA,FUX8622,,100.0,100.0,100.0,Finalizado,4952.829999999998,1000000.0,0.0,,782,773,0,0,CONFERENTE / SUPERVISOR ,102.78,0,0,0,,,,,,,,,,,5.77,6.83,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,102.78
532,"1","1000190366",OUR1005,2026-01-30,CÂNDIDO MOTA,OUR1003,,100.0,100.0,100.0,Finalizado,4301.0,1000000.0,0.0,,972,972,0,0,CONFERENTE / SUPERVISOR ,5.13,0,0,0,,,,,,,,,,,2.74,4.00,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,5.13
582,"1","1000192257",CPJ1393,2026-02-09,CÂNDIDO MOTA,CPJ1393,,100.0,100.0,100.0,Finalizado,5820.410000000001,1000000.0,1.0,,690,652,0,0,CONFERENTE / SUPERVISOR ,37.97,0,0,0,,,,,,,,,,,7.33,9.77,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,37.97
606,"1","1000194184",EYU3703,2026-02-23,CÂNDIDO MOTA,EYU3703,,100.0,100.0,100.0,Finalizado,6237.720000000001,1000000.0,1.0,,932,906,0,0,CONFERENTE / SUPERVISOR ,45.40,0,0,0,,,,,,,,,,,3.35,7.75,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,45.4
585,"1","1000192262",EYU3702,2026-02-09,CÂNDIDO MOTA,EYU3702,,100.0,100.0,100.0,Finalizado,7056.380000000002,1000000.0,1.0,,874,850,0,0,CONFERENTE / SUPERVISOR ,54.55,0,0,0,,,,,,,,,,,5.39,9.77,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,54.55
426,"1","1000189451",FUX8622,2026-01-22,CÂNDIDO MOTA,FUX8622,,100.0,100.0,100.0,Finalizado,2993.070000000001,1000000.0,0.0,,608,608,0,0,CONFERENTE / SUPERVISOR ,15.83,0,0,0,,,,,,,,,,,8.58,9.30,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,15.83
563,"1","1000191684",EYU3370,2026-02-05,CÂNDIDO MOTA,EYU3370,,100.0,100.0,100.0,Finalizado,7692.710000000004,1000000.0,1.0,,837,826,0,0,CONFERENTE / SUPERVISOR ,131.87,0,0,0,,,,,,,,,,,4.34,8.40,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,131.87
519,"1","190595",EYU3370,2026-01-29,CÂNDIDO MOTA,EYU3370,,100.0,100.0,100.0,Finalizado,3488.7699999999995,1000000.0,0.0,,694,687,0,0,CONFERENTE / SUPERVISOR ,9.07,0,0,0,,,,,,,,,,,4.60,5.50,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,9.07
429,"1","1000189448",EYU3371,2026-01-22,CÂNDIDO MOTA,EYU3371,,100.0,100.0,100.0,Finalizado,4304.010000000004,1000000.0,0.0,,853,853,0,0,CONFERENTE / SUPERVISOR ,17.73,0,0,0,,,,,,,,,,,7.43,9.30,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,17.73
482,"1","1000190374",EYU3702,2026-01-28,CÂNDIDO MOTA,EYU3702,,100.0,100.0,100.0,Finalizado,3632.459999999999,1000000.0,0.0,,948,499,0,0,CONFERENTE / SUPERVISOR ,30.47,0,0,0,,,,,,,,,,,5.33,6.32,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,30.47
476,"1","1000190131",EYU3372,2026-01-27,CÂNDIDO MOTA,EYU3372,,100.0,100.0,100.0,Finalizado,4833.189999999996,1000000.0,0.0,,748,735,0,0,CONFERENTE / SUPERVISOR ,37.13,0,0,0,,,,,,,,,,,5.24,6.83,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,37.13
533,"1","1000190353",CMT0004,2026-01-30,CÂNDIDO MOTA,CMT0004,,100.0,100.0,100.0,Finalizado,4183.82,1000000.0,0.0,,1043,1043,0,0,CONFERENTE / SUPERVISOR ,8.20,0,0,0,,,,,,,,,,,5.66,4.00,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,8.2
560,"1","1000191522",EYU3363,2026-02-04,CÂNDIDO MOTA,EYU3363,,100.0,100.0,100.0,Finalizado,4056.2700000000004,1000000.0,0.0,,665,661,0,0,CONFERENTE / SUPERVISOR ,27.58,0,0,0,,,,,,,,,,,5.29,6.42,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,27.58
588,"1","1000192264",EYU3705,2026-02-09,CÂNDIDO MOTA,EYU3705,,100.0,100.0,100.0,Finalizado,7528.769999999999,1000000.0,1.0,,822,801,0,0,CONFERENTE / SUPERVISOR ,45.52,0,0,0,,,,,,,,,,,4.52,9.77,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,45.52
545,"1","1000191025",JUH1150,2026-02-02,CÂNDIDO MOTA,JUH1150,,100.0,100.0,100.0,Finalizado,15959.029999999995,1000000.0,2.0,,1411,1400,0,0,CONFERENTE / SUPERVISOR ,2.07,0,0,0,,,,,,,,,,,3.12,3.22,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,2.07
534,"1","1000190358",CMT0009,2026-01-30,CÂNDIDO MOTA,CMT0008,,100.0,100.0,100.0,Finalizado,4036.59,1000000.0,0.0,,1091,1015,0,0,CONFERENTE / SUPERVISOR ,18.58,0,0,0,,,,,,,,,,,2.33,4.00,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,18.58
552,"1","1000191299",EYU3703,2026-02-03,CÂNDIDO MOTA,EYU3703,,100.0,100.0,100.0,Finalizado,6516.860000000002,1000000.0,1.0,,756,724,0,0,CONFERENTE / SUPERVISOR ,20.80,0,0,0,,,,,,,,,,,4.41,5.75,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,20.8
524,"1","190598",EYU3705,2026-01-29,CÂNDIDO MOTA,EYU3705,,100.0,100.0,100.0,Finalizado,5067.96,1000000.0,1.0,,1070,1030,0,0,CONFERENTE / SUPERVISOR ,19.60,0,0,0,,,,,,,,,,,5.15,5.50,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,19.6
551,"1","1000191295",EYU3705,2026-02-03,CÂNDIDO MOTA,EYU3705,,100.0,100.0,100.0,Finalizado,7589.690000000002,1000000.0,1.0,,755,708,0,0,CONFERENTE / SUPERVISOR ,40.82,0,0,0,,,,,,,,,,,4.99,5.75,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,40.82
572,"1","1000191868",CPJ1393,2026-02-06,CÂNDIDO MOTA,CPJ1393,,100.0,100.0,100.0,Finalizado,4489.610000000002,1000000.0,0.0,,500,447,0,0,CONFERENTE / SUPERVISOR ,13.82,0,0,0,,,,,,,,,,,2.83,3.33,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,13.82
521,"1","190596",EYU3371,2026-01-29,CÂNDIDO MOTA,EYU3371,,100.0,100.0,100.0,Finalizado,3670.6199999999994,1000000.0,0.0,,807,691,0,0,CONFERENTE / SUPERVISOR ,23.40,0,0,0,,,,,,,,,,,4.46,5.50,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,23.4
598,"1","1000192942",DBC8719,2026-02-12,CÂNDIDO MOTA,DBC8719,,100.0,100.0,100.0,Finalizado,5861.580000000003,1000000.0,1.0,,605,579,0,0,CONFERENTE / SUPERVISOR ,124.52,0,0,0,,,,,,,,,,,4.84,2.43,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,124.52
549,"1","1000191523",EYU3361,2026-02-03,CÂNDIDO MOTA,EYU3361,,100.0,100.0,100.0,Finalizado,7712.2800000000025,1000000.0,1.0,,946,884,0,0,CONFERENTE / SUPERVISOR ,80.92,0,0,0,,,,,,,,,,,4.59,5.75,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,80.92
556,"1","1000191519",EYU3370,2026-02-04,CÂNDIDO MOTA,EYU3370,,100.0,100.0,100.0,Finalizado,7729.4000000000015,1000000.0,1.0,,909,861,0,0,CONFERENTE / SUPERVISOR ,123.15,0,0,0,,,,,,,,,,,2.91,6.42,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,123.15
554,"1","1000191517",EYU3703,2026-02-04,CÂNDIDO MOTA,EYU3703,,100.0,100.0,100.0,Finalizado,7859.570000000001,1000000.0,1.0,,825,769,0,0,CONFERENTE / SUPERVISOR ,56.13,0,0,0,,,,,,,,,,,3.87,6.42,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,56.13
561,"1","1000191694",GDB5855,2026-02-04,CÂNDIDO MOTA,GDB5855,,100.0,100.0,100.0,Finalizado,5878.360000000002,1000000.0,1.0,,651,576,0,0,CONFERENTE / SUPERVISOR ,42.03,0,0,0,,,,,,,,,,,6.07,6.42,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,42.03
526,"1","190599",TLJ3H13,2026-01-29,CÂNDIDO MOTA,TLJ3H13,,100.0,100.0,100.0,Finalizado,2685.109999999999,1000000.0,0.0,,534,518,0,0,CONFERENTE / SUPERVISOR ,7.93,0,0,0,,,,,,,,,,,3.70,5.50,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,7.93
553,"1","1000191303",EYU3362,2026-02-03,CÂNDIDO MOTA,EYU3362,,100.0,100.0,100.0,Finalizado,6906.5399999999945,1000000.0,1.0,,836,818,0,0,CLAUDENIR RODRIGUES MARTINS,115.52,0,0,0,,,,,,,,,,,7.17,5.75,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,115.52
544,"1","1000190931",EYU3370,2026-02-02,CÂNDIDO MOTA,EYU3370,,100.0,100.0,100.0,Finalizado,7640.609999999999,1000000.0,1.0,,1138,1131,0,0,CONFERENTE / SUPERVISOR ,10.60,0,0,0,,,,,,,,,,,2.50,3.22,2026-09-22 10:03:01.955 -0300,2026-09-22 10:03:01.955 -0300,10.6
